4 machines found
claire
claire
claire
claire
CRF loss
Parsing training data: ../data/train.txt
Parsing test data: ../data/test.txt
Data loading completed
====================  Summary of settings =================
Training data: ../data/train.txt
Test data: ../data/test.txt
loss: CRF, lambda: 1.000000e-04, Processors: 4
dim: 129, classes: 26
Train: #word=3438, #letter=25953
Test: #word=3439, #letter=26198
===========================================================
iter fn.val gap time feval.num train_lett_err train_word_err test_lett_err test_word_err 
26 3.14575 0.468833 14.4848 28 13.871229 48.051193 17.299030 56.237278
27 3.04395 0.180872 15.0844 29 13.347205 46.742292 16.715016 55.597557
28 2.98697 0.191303 15.6184 30 13.019689 46.160558 16.428735 54.608898
29 2.90394 0.252415 16.223 31 12.784649 45.956952 16.318040 54.492585
30 2.88221 0.525151 16.6966 32 13.081339 45.811518 16.386747 53.911021
31 2.79534 0.176965 17.1198 33 12.526490 44.968005 15.966868 53.038674
32 2.76667 0.127418 17.6442 34 12.314569 44.648051 15.890526 53.009596
33 2.72436 0.173042 18.1172 35 12.164297 44.095404 15.913429 52.951439
34 2.66711 0.223547 18.6293 36 12.025585 43.979058 15.798916 52.951439
35 2.62216 0.202813 19.2331 37 11.979347 43.862711 16.035575 53.184065
36 2.58667 0.104757 19.8376 38 11.671098 42.815590 15.898160 52.893283
37 2.55326 0.142085 20.3344 39 11.432204 42.001163 15.711123 52.311719
38 2.51597 0.141247 20.844 40 11.439911 41.623037 15.714940 51.904623
39 2.47721 0.190277 21.4281 41 11.416792 41.012216 15.627147 51.003199
40 2.4505 0.17307 21.9668 42 11.308905 41.012216 15.566074 50.799651
41 2.42923 0.112613 22.5707 43 11.073864 40.226876 15.474464 50.886886
42 2.40914 0.109213 23.1364 44 10.981389 40.255963 15.321780 50.712416
43 2.38505 0.208147 23.596 45 10.881208 40.255963 15.401939 51.061355
44 2.35997 0.097341 24.0966 46 10.650021 40.023269 15.176731 50.654260
45 2.34655 0.0874927 24.7061 47 10.522868 39.819663 15.142377 50.799651
46 2.32551 0.0987169 25.2415 48 10.526721 39.790576 15.104206 51.119511
47 2.31413 0.170599 25.6946 49 10.534428 39.470622 15.127109 50.479791
48 2.29552 0.0776341 26.1246 50 10.345625 39.267016 14.936255 50.363478
49 2.28507 0.0639616 26.5591 51 10.241591 38.743455 14.928621 50.247165
50 2.2749 0.0807199 27.0832 52 10.176088 38.801629 14.875181 50.276243
51 2.26695 0.221755 27.5703 53 10.214619 38.917976 14.905718 50.421634
52 2.25195 0.0800493 28.0087 54 10.064347 38.656195 14.833193 50.276243
53 2.24283 0.0609804 28.6181 55 9.983432 38.510762 14.787388 50.218087
54 2.23488 0.0748072 29.1833 56 10.025816 38.452589 14.814108 50.247165
55 2.22165 0.101899 29.6907 57 9.906369 37.783595 14.802657 50.189008
56 2.21812 0.19131 30.226 58 10.048935 38.103549 14.795023 49.752835
57 2.20298 0.0571676 30.8199 59 9.810041 37.056428 14.783571 50.014539
58 2.19781 0.0484414 31.3656 60 9.759951 37.201862 14.745400 49.810992
59 2.19039 0.0642768 31.925 61 9.729126 37.318208 14.657607 49.607444
60 2.18489 0.168807 32.4851 62 9.756098 37.318208 14.726315 49.781913
61 2.17643 0.0724757 33.098 63 9.713713 37.260035 14.653790 49.549288
62 2.17049 0.0473301 33.6417 64 9.659770 37.056428 14.684327 49.549288
63 2.1658 0.0563567 34.1818 65 9.582707 36.940081 14.676693 49.607444
64 2.15811 0.0621675 34.6464 66 9.478673 36.823735 14.508741 49.142192
65 2.15694 0.184458 35.1837 67 9.482526 36.823735 14.554546 49.171271
66 2.14468 0.0551163 35.622 68 9.551882 37.027341 14.436217 48.880489
67 2.14063 0.0352702 36.2287 69 9.540323 37.114602 14.451485 48.764176
68 2.13557 0.0439559 36.7568 70 9.486379 36.969168 14.420948 48.880489
69 2.13043 0.0848231 37.2541 71 9.532617 36.969168 14.436217 48.851410
70 2.12488 0.0447805 37.8309 72 9.459407 36.765561 14.394229 49.025880
71 2.12136 0.0374566 38.3442 73 9.459407 36.620128 14.371326 48.880489
72 2.11749 0.0493719 38.9525 74 9.359226 36.649215 14.378960 48.909567
73 2.11428 0.0410389 39.3804 75 9.309136 36.242001 14.359875 48.676941
74 2.11047 0.0375947 39.8362 76 9.232073 36.125654 14.466753 48.618785
75 2.10586 0.0847052 40.2656 77 9.043271 35.369401 14.371326 48.618785
76 2.10234 0.0529195 40.8744 78 9.008592 35.427574 14.447668 48.967723
77 2.10055 0.0261745 41.3943 79 8.966208 35.340314 14.436217 48.880489
78 2.09892 0.0246182 42.0033 80 8.973914 35.514834 14.413314 48.764176
79 2.09586 0.0572502 42.612 81 9.000886 35.514834 14.443851 48.822332
80 2.09259 0.0475911 43.0766 82 8.962355 35.398487 14.482022 49.142192
81 2.08974 0.0282412 43.6182 83 8.939236 35.282141 14.474387 49.054958
82 2.08664 0.0257726 44.1644 84 8.877586 35.165794 14.443851 48.938645
83 2.08498 0.0447507 44.6303 85 8.927677 34.991274 14.340789 48.735097
84 2.08279 0.0263481 45.1709 86 8.869880 35.020361 14.344606 48.793254
85 2.07945 0.0266356 45.6184 87 8.819790 34.933101 14.398046 48.880489
86 2.07713 0.0434763 46.0724 88 8.896852 35.136707 14.390411 48.851410
87 2.07473 0.0289938 46.5073 89 8.785112 34.787667 14.291167 48.502472
88 2.07291 0.0258704 46.9431 90 8.808230 34.787667 14.310253 48.735097
89 2.07077 0.0427729 47.4543 91 8.673371 34.438627 14.317887 48.589706
90 2.06925 0.0354443 48.0584 92 8.684930 34.525887 14.378960 48.851410
91 2.06808 0.0251867 48.664 93 8.746580 34.642234 14.394229 48.967723
92 2.0661 0.0216317 49.0994 94 8.735021 34.525887 14.375143 48.880489
93 2.06551 0.0489889 49.6013 95 8.750433 34.351367 14.356058 48.909567
94 2.06441 0.0255591 50.034 96 8.758140 34.380454 14.386594 48.967723
95 2.06298 0.0182102 50.6393 97 8.781258 34.438627 14.336972 48.706019
96 2.06202 0.0217986 51.2438 98 8.731168 34.351367 14.329338 48.531550
97 2.06037 0.0333357 51.7517 99 8.727315 34.496800 14.325521 48.618785
98 2.05968 0.0588335 52.3039 100 8.684930 34.380454 14.268265 48.444315
99 2.05821 0.0167765 52.8265 101 8.700343 34.554974 14.264448 48.444315
100 2.05767 0.0159545 53.2699 102 8.700343 34.467714 14.287350 48.531550
101 2.05672 0.0207968 53.8203 103 8.731168 34.496800 14.298801 48.589706
102 2.05563 0.0403828 54.3766 104 8.708049 34.525887 14.272082 48.531550
103 2.05437 0.020726 54.9904 105 8.723462 34.700407 14.241545 48.415237
104 2.05365 0.0137297 55.528 106 8.684930 34.700407 14.222460 48.473393
105 2.05287 0.0167388 56.1392 107 8.665665 34.729494 14.245362 48.444315
106 2.05227 0.0355241 56.5967 108 8.773552 34.758581 14.302619 48.386159
107 2.05146 0.0184062 57.0508 109 8.738874 34.671321 14.317887 48.473393
108 2.05053 0.0144713 57.4871 110 8.704196 34.642234 14.298801 48.415237
109 2.04992 0.0162524 57.916 111 8.723462 34.671321 14.260631 48.444315
110 2.04935 0.0510086 58.3473 112 8.684930 34.525887 14.191923 48.269846
111 2.04791 0.0162397 58.7852 113 8.708049 34.758581 14.172838 48.328002
112 2.04741 0.0114906 59.224 114 8.708049 34.700407 14.176655 48.269846
113 2.04685 0.0173578 59.8215 115 8.719609 34.787667 14.169021 48.298924
114 2.04652 0.0382108 60.287 116 8.738874 34.729494 14.207191 48.298924
115 2.0459 0.0158444 60.8306 117 8.700343 34.613147 14.149935 48.211689
116 2.04535 0.0128159 61.3564 118 8.692637 34.584061 14.153752 48.240768
117 2.04487 0.0159708 61.8023 119 8.723462 34.554974 14.172838 48.298924
118 2.04418 0.0261977 62.4146 120 8.723462 34.409540 14.134667 48.240768
119 2.04353 0.0182735 63.022 121 8.731168 34.496800 14.115581 48.211689
120 2.04318 0.0100237 63.5636 122 8.742727 34.584061 14.153752 48.124455
121 2.04268 0.0133779 64.0746 123 8.719609 34.525887 14.218643 48.298924
122 2.04226 0.0157434 64.5753 124 8.715755 34.525887 14.214826 48.415237
123 2.04174 0.0146943 65.1014 125 8.673371 34.322280 14.161386 48.444315
124 2.04127 0.0113226 65.6274 126 8.715755 34.525887 14.153752 48.357081
125 2.04071 0.0153454 66.0781 127 8.711902 34.235020 14.230094 48.444315
126 2.04036 0.0161052 66.6894 128 8.681077 34.176847 14.199557 48.386159
127 2.04008 0.0103655 67.1431 129 8.688784 34.264107 14.218643 48.502472
128 2.03973 0.00961843 67.5785 130 8.638693 34.147760 14.211008 48.502472
129 2.03938 0.018657 68.0146 131 8.669518 34.235020 14.211008 48.531550
130 2.03896 0.0111163 68.5375 132 8.627134 34.205934 14.252996 48.502472
131 2.03867 0.00941441 69.0932 133 8.615574 34.176847 14.283533 48.589706
132 2.03832 0.011039 69.6986 134 8.650252 34.176847 14.272082 48.473393
133 2.03803 0.0109446 70.1292 135 8.673371 34.205934 14.298801 48.444315
134 2.03773 0.0104141 70.5897 136 8.727315 34.293194 14.272082 48.473393
135 2.03738 0.0119404 71.0908 137 8.723462 34.380454 14.249179 48.386159
136 2.03716 0.0173926 71.6069 138 8.754287 34.467714 14.268265 48.531550
137 2.03697 0.00855795 72.21 139 8.727315 34.438627 14.256813 48.386159
138 2.03673 0.00808412 72.6951 140 8.696490 34.380454 14.279716 48.415237
139 2.03652 0.00948836 73.1349 141 8.677224 34.322280 14.272082 48.386159
140 2.03645 0.0282321 73.6655 142 8.611721 34.264107 14.256813 48.473393
141 2.03607 0.00780073 74.2111 143 8.646399 34.176847 14.260631 48.473393
142 2.03593 0.00581237 74.7262 144 8.650252 34.176847 14.264448 48.444315
143 2.03573 0.00796186 75.2629 145 8.669518 34.205934 14.275899 48.531550
144 2.03553 0.0189635 75.8306 146 8.665665 34.031414 14.230094 48.531550
145 2.03527 0.00935022 76.436 147 8.627134 33.973240 14.207191 48.473393
146 2.03503 0.00622373 77.0406 148 8.592456 33.769634 14.188106 48.415237
147 2.03484 0.0111467 77.5921 149 8.611721 33.856894 14.172838 48.502472
148 2.03468 0.0121373 78.1961 150 8.638693 33.944154 14.191923 48.444315
149 2.03452 0.00671283 78.8004 151 8.654105 33.944154 14.153752 48.473393
150 2.03433 0.00716539 79.2357 152 8.623281 33.798720 14.165203 48.473393
151 2.03415 0.00841337 79.8487 153 8.619427 33.856894 14.172838 48.531550
152 2.03397 0.0153667 80.9138 155 8.627134 33.885980 14.207191 48.473393
153 2.03373 0.00721087 81.3996 156 8.638693 33.915067 14.184289 48.444315
154 2.0336 0.00569891 82.0025 157 8.654105 33.944154 14.172838 48.386159
155 2.03346 0.00889405 82.6044 158 8.650252 34.060500 14.191923 48.357081
156 2.03334 0.00803507 83.1506 159 8.650252 34.031414 14.161386 48.328002
157 2.0332 0.00682256 83.7003 160 8.646399 34.002327 14.165203 48.328002
158 2.03299 0.00960017 84.1609 161 8.681077 34.060500 14.169021 48.473393
159 2.0328 0.00884805 84.6679 162 8.688784 34.060500 14.165203 48.298924
160 2.03263 0.00612361 85.1787 163 8.654105 34.002327 14.123216 48.211689
161 2.03249 0.00923765 85.7011 164 8.615574 33.944154 14.134667 48.240768
162 2.03235 0.00786277 86.2679 165 8.619427 33.944154 14.153752 48.240768
163 2.03224 0.00691041 86.8117 166 8.611721 33.973240 14.119398 48.182611
164 2.0321 0.00756416 87.4175 167 8.607868 34.002327 14.142301 48.211689
165 2.03199 0.0094278 87.8902 168 8.604015 33.973240 14.111764 48.124455
166 2.03188 0.00745837 88.4251 169 8.596309 33.944154 14.134667 48.124455
167 2.0317 0.0064163 89.038 170 8.646399 34.118674 14.119398 48.095377
168 2.03161 0.00982629 89.5568 171 8.634840 34.031414 14.184289 48.153533
169 2.03152 0.00594529 90.164 172 8.650252 34.089587 14.146118 48.095377
170 2.0314 0.00582815 90.6939 173 8.638693 34.002327 14.127033 48.095377
171 2.03131 0.00824456 91.1542 174 8.634840 34.002327 14.115581 48.066298
172 2.03119 0.00686144 91.6761 175 8.630987 34.031414 14.119398 48.066298
173 2.03112 0.0170686 92.1186 176 8.615574 34.002327 14.191923 48.298924
174 2.03095 0.00485133 92.6927 177 8.619427 34.002327 14.169021 48.240768
175 2.03089 0.0042358 93.2208 178 8.623281 34.089587 14.157569 48.240768
Optimization converged with status CONVERGED_GTTOL.
Total CPU time: 85.62 seconds 
Total wallclock time: 93.2208 seconds 
Objective/gradient CPU time: 85.19 seconds 
Objective/gradient wallclock time: 92.4972 seconds 
