2 machines found
claire
claire
CRF loss
Parsing training data: ../data/train.txt
Parsing test data: ../data/test.txt
Data loading completed
====================  Summary of settings =================
Training data: ../data/train.txt
Test data: ../data/test.txt
loss: CRF, lambda: 1.000000e-04, Processors: 2
dim: 129, classes: 26
Train: #word=3438, #letter=25953
Test: #word=3439, #letter=26198
===========================================================
iter fn.val gap time feval.num train_lett_err train_word_err test_lett_err test_word_err 
88 2.07291 0.0258701 70.652 90 8.808230 34.787667 14.310253 48.735097
89 2.07077 0.0427742 71.4069 91 8.673371 34.438627 14.317887 48.589706
90 2.06925 0.0354436 72.1652 92 8.684930 34.525887 14.378960 48.851410
91 2.06808 0.0251866 72.9879 93 8.746580 34.642234 14.394229 48.967723
92 2.0661 0.0216315 73.7536 94 8.735021 34.525887 14.375143 48.880489
93 2.06551 0.0489905 74.498 95 8.750433 34.351367 14.356058 48.909567
94 2.06441 0.0255587 75.6847 96 8.758140 34.380454 14.386594 48.967723
95 2.06298 0.0182099 76.8695 97 8.781258 34.438627 14.336972 48.706019
96 2.06202 0.0217991 77.8231 98 8.731168 34.351367 14.329338 48.531550
97 2.06037 0.0333357 78.5656 99 8.727315 34.496800 14.325521 48.618785
98 2.05968 0.0588396 79.3299 100 8.684930 34.380454 14.268265 48.444315
99 2.05821 0.0167758 80.0804 101 8.700343 34.554974 14.264448 48.444315
100 2.05767 0.0159541 80.8249 102 8.700343 34.467714 14.287350 48.531550
101 2.05672 0.0207967 81.6036 103 8.731168 34.496800 14.298801 48.589706
102 2.05563 0.0403769 82.3962 104 8.708049 34.525887 14.272082 48.531550
103 2.05437 0.0207269 83.1502 105 8.723462 34.700407 14.241545 48.415237
104 2.05365 0.0137302 83.8982 106 8.684930 34.700407 14.222460 48.473393
105 2.05287 0.0167407 84.64 107 8.665665 34.729494 14.245362 48.444315
106 2.05227 0.0355079 85.4015 108 8.773552 34.758581 14.302619 48.386159
107 2.05146 0.0184064 86.1472 109 8.738874 34.671321 14.317887 48.473393
108 2.05053 0.0144718 86.8919 110 8.704196 34.642234 14.298801 48.415237
109 2.04992 0.0162498 87.6529 111 8.723462 34.671321 14.260631 48.444315
110 2.04935 0.0511276 88.4329 112 8.677224 34.525887 14.191923 48.269846
111 2.04791 0.0162467 89.2145 113 8.708049 34.758581 14.172838 48.328002
112 2.04742 0.0114902 89.9928 114 8.708049 34.700407 14.176655 48.269846
113 2.04686 0.0173411 90.7912 115 8.719609 34.787667 14.169021 48.298924
114 2.04652 0.038266 91.5336 116 8.738874 34.729494 14.211008 48.328002
115 2.0459 0.0158658 92.3137 117 8.700343 34.613147 14.149935 48.211689
116 2.04535 0.0127852 93.0985 118 8.692637 34.584061 14.153752 48.240768
117 2.04487 0.0159407 93.8449 119 8.723462 34.554974 14.172838 48.298924
118 2.04418 0.0261677 94.5992 120 8.723462 34.409540 14.134667 48.240768
119 2.04353 0.0183243 95.3492 121 8.731168 34.496800 14.115581 48.211689
120 2.04318 0.0100229 96.0957 122 8.742727 34.584061 14.153752 48.124455
121 2.04268 0.0133877 96.836 123 8.719609 34.525887 14.218643 48.298924
122 2.04226 0.0154985 97.5764 124 8.715755 34.525887 14.218643 48.415237
123 2.04174 0.0152588 98.3509 125 8.681077 34.322280 14.161386 48.444315
124 2.04127 0.0113745 99.1873 126 8.715755 34.525887 14.157569 48.357081
125 2.04072 0.0140355 99.9439 127 8.711902 34.293194 14.207191 48.415237
126 2.04039 0.0177309 101.13 128 8.684930 34.205934 14.195740 48.357081
127 2.04009 0.0105736 102.317 129 8.688784 34.264107 14.230094 48.531550
128 2.03976 0.00963735 103.503 130 8.638693 34.089587 14.211008 48.502472
129 2.03941 0.0147527 104.689 131 8.665665 34.205934 14.203374 48.444315
130 2.03903 0.0164716 105.756 132 8.630987 34.205934 14.252996 48.473393
131 2.03871 0.00983514 106.51 133 8.619427 34.176847 14.283533 48.618785
132 2.03846 0.010193 107.257 134 8.630987 34.205934 14.260631 48.473393
133 2.03813 0.0113351 108.001 135 8.661812 34.176847 14.279716 48.502472
134 2.03789 0.0177416 109.482 137 8.669518 34.205934 14.283533 48.357081
135 2.03756 0.0100814 110.229 138 8.731168 34.351367 14.264448 48.328002
136 2.03726 0.00769798 110.973 139 8.727315 34.322280 14.245362 48.473393
137 2.03704 0.0129359 111.728 140 8.727315 34.438627 14.233911 48.415237
138 2.03682 0.00866109 112.523 141 8.723462 34.380454 14.226277 48.298924
139 2.0366 0.00779536 113.282 142 8.669518 34.351367 14.291167 48.386159
140 2.03634 0.0130415 114.024 143 8.642546 34.293194 14.287350 48.589706
141 2.0361 0.0105883 114.775 144 8.600162 34.060500 14.294984 48.618785
142 2.03586 0.00949667 115.525 145 8.611721 34.031414 14.264448 48.531550
143 2.03558 0.0175221 116.319 146 8.611721 33.973240 14.188106 48.502472
144 2.03539 0.0134411 117.133 147 8.596309 33.827807 14.233911 48.589706
145 2.03526 0.00676756 118.07 148 8.588602 33.856894 14.230094 48.589706
146 2.03512 0.0051981 118.832 149 8.615574 33.944154 14.230094 48.589706
147 2.03494 0.00931579 119.61 150 8.630987 33.944154 14.203374 48.473393
148 2.0348 0.0203366 120.363 151 8.677224 34.031414 14.203374 48.531550
149 2.03457 0.00778399 121.111 152 8.681077 34.031414 14.169021 48.444315
150 2.03442 0.00648699 121.865 153 8.684930 33.973240 14.176655 48.502472
151 2.03426 0.00728858 122.61 154 8.665665 33.885980 14.157569 48.444315
152 2.03406 0.0163442 123.361 155 8.688784 33.973240 14.153752 48.473393
153 2.03385 0.00692613 124.107 156 8.669518 33.973240 14.191923 48.502472
154 2.03373 0.00528252 124.848 157 8.677224 34.002327 14.172838 48.386159
155 2.03353 0.00789944 125.608 158 8.654105 33.944154 14.146118 48.328002
156 2.0334 0.0173589 126.382 159 8.669518 34.031414 14.138484 48.298924
157 2.03318 0.00817257 127.174 160 8.638693 34.002327 14.115581 48.211689
158 2.03303 0.00559968 127.928 161 8.661812 34.002327 14.123216 48.240768
159 2.03292 0.00641364 128.686 162 8.638693 34.002327 14.153752 48.298924
160 2.03274 0.0139423 129.461 163 8.657959 33.973240 14.203374 48.386159
161 2.03258 0.00878156 130.207 164 8.611721 33.885980 14.157569 48.328002
162 2.03248 0.00519055 130.963 165 8.596309 33.827807 14.142301 48.240768
163 2.03234 0.00609931 131.745 166 8.604015 33.944154 14.153752 48.386159
164 2.03223 0.0121928 132.529 167 8.611721 34.002327 14.184289 48.386159
165 2.03209 0.00771866 133.301 168 8.611721 34.089587 14.184289 48.444315
166 2.03191 0.00540465 134.056 169 8.600162 34.031414 14.180472 48.386159
167 2.03182 0.0104643 134.842 170 8.630987 34.060500 14.165203 48.240768
168 2.03171 0.00629533 135.619 171 8.630987 34.060500 14.157569 48.211689
169 2.03157 0.00476701 136.389 172 8.607868 34.031414 14.161386 48.153533
170 2.03148 0.00789461 137.169 173 8.623281 34.060500 14.165203 48.153533
171 2.03135 0.00623133 137.914 174 8.604015 33.973240 14.153752 48.298924
172 2.0312 0.00715169 138.68 175 8.584749 33.856894 14.142301 48.211689
173 2.03111 0.0128148 139.433 176 8.611721 33.944154 14.176655 48.298924
174 2.031 0.00478366 140.194 177 8.611721 33.944154 14.169021 48.182611
175 2.03094 0.00459559 140.936 178 8.630987 34.031414 14.176655 48.211689
176 2.03085 0.00660438 141.686 179 8.619427 34.089587 14.165203 48.211689
177 2.0308 0.0156497 142.869 180 8.627134 34.002327 14.207191 48.298924
178 2.03067 0.00530956 143.75 181 8.619427 34.031414 14.195740 48.269846
179 2.03062 0.00377948 144.488 182 8.650252 34.089587 14.157569 48.182611
Optimization converged with status CONVERGED_GTTOL.
Total CPU time: 141.34 seconds 
Total wallclock time: 144.488 seconds 
Objective/gradient CPU time: 140.93 seconds 
Objective/gradient wallclock time: 143.95 seconds 
